dim_farm_id,dim_source,dim_load_date,farm_name,farmtype,totalareainha,firstyearofcertification,on_sitehousing,createdon,updatedon,is_certification_scope
2F25BEB83DFD79551DAB98BDB8D9CEB9,RACP,09/09/22 12:23:00,Farm 103168,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
2F273E902D1D0B128ABB0C6B2B6E9E62,RACP,09/09/22 12:23:00,Farm 641594,Smallholder,25,2021,No,04/21/22 08:01:00,04/07/22 04:28:00,FALSE
2F32E8BA5E50AABDA1A220191A2329BB,RACP,09/09/22 12:23:00,Farm 655474,Large,235,2019,,08/10/22 08:54:00,10/27/21 08:29:00,TRUE
2F3EEAE73C56BA5582F0F6B18B8999CD,RACP,09/09/22 12:23:00,Farm 167142,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
2F5762014B1E0AF2E2DD34E11CFDE9E3,RACP,09/09/22 12:23:00,Farm 837273,Smallholder,100,2021,No,04/21/22 08:01:00,04/19/22 06:47:00,FALSE
2F61BF4DF82FD348EE287316E8CE7B47,RACP,09/09/22 12:23:00,Farm 845320,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
2F6CF684AB500B2B4300A86D5B330186,RACP,09/09/22 12:23:00,Farm 792442,Smallholder,25,2021,No,04/21/22 08:01:00,04/06/22 05:30:00,FALSE
2F6EE146096A6F1CE2487127B2615724,RACP,09/09/22 12:23:00,Farm 531092,Smallholder,8,0,No,04/21/22 08:01:00,01/11/22 21:47:00,FALSE
2F7A0BED7460FE1758909661F364BAC1,RACP,09/09/22 12:23:00,Farm 146377,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
2F97B98B36067A682A4A41E944B28226,RACP,09/09/22 12:23:00,Farm 122468,Large,118,0,,09/06/22 12:47:00,09/03/22 09:00:00,TRUE
2F9A338E4C1FE2B21548C730C0758BFC,RACP,09/09/22 12:23:00,Farm 060379,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
2F9C0B237AD3950E0E7C781F167C85DC,RACP,09/09/22 12:23:00,Farm 553045,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
2FC16AD59A9031B1239257E2E3BFF423,RACP,09/09/22 12:23:00,Farm 711055,Large,1601,0,,06/10/22 19:50:00,08/15/22 18:35:00,TRUE
2FC5DDB5E41423E38CAB2EF23D0B7C8C,RACP,09/09/22 12:23:00,Farm 530643,Large,650,2019,,08/01/22 05:34:00,11/25/21 10:04:00,TRUE
2FCEB65518B051D45B0DFC55C7676A31,RACP,09/09/22 12:23:00,Farm 871787,Smallholder,3,2019,No,04/21/22 08:02:00,09/24/21 04:58:00,TRUE
2FD2A3467368B47EF2020AB88F6CBA69,RACP,09/09/22 12:23:00,Farm 931737,Large,768,0,,06/16/22 14:24:00,06/16/22 17:24:00,TRUE
2FD2D4642785CB7BE9C8F0B16AF61FFC,RACP,09/09/22 12:23:00,Farm 877891,Smallholder,2,0,,05/14/22 02:18:00,06/11/22 08:31:00,TRUE
2FE005A29367E706A0ACB95921E1DCA8,RACP,09/09/22 12:23:00,Farm 959952,Large,381,2012,,08/24/22 05:52:00,08/01/22 21:07:00,TRUE
2FF54D6DE638DBB3DE8AC8602E4DC36D,RACP,09/09/22 12:23:00,Farm 202988,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
2FFCD89648C86EB504062B458060025C,RACP,09/09/22 12:23:00,Farm 455470,Large,92,2018,No,04/21/22 08:01:00,02/17/22 16:11:00,FALSE
2FFF24E3EE08FE27A57648DCCF273AC5,RACP,09/09/22 12:23:00,Farm 557604,Large,367,0,,06/10/22 12:55:00,08/15/22 18:35:00,TRUE
301B5CD5F133520FD81A61D48082D696,RACP,09/09/22 12:23:00,Farm 359386,Large,,0,,06/17/22 10:28:00,06/17/22 10:29:00,TRUE
301C1B9660D645EBAE02C2ECFF31C36F,RACP,09/09/22 12:23:00,Farm 911382,Large,999,0,Yes,04/21/22 08:01:00,05/03/22 13:26:00,TRUE
302B44148A87A6DEE3F0B3EE37B3B80B,RACP,09/09/22 12:23:00,Farm 721257,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
302D204D4D1928ECD95DB2C1BB101F8A,RACP,09/09/22 12:23:00,Farm 681964,Large,397,2019,,08/01/22 05:34:00,11/25/21 10:58:00,TRUE
30357BC45348BF76024DFBF592E44AAF,RACP,09/09/22 12:23:00,Farm 206933,Smallholder,2,0,Yes,04/21/22 08:01:00,08/10/22 07:48:00,TRUE
3043F6E351CCF43482CE79981D37408D,RACP,09/09/22 12:23:00,Farm 195889,Smallholder,50,2021,No,04/21/22 08:01:00,04/13/22 03:29:00,FALSE
3053BF7FCA89298E12F7A1814C96F3BF,RACP,09/09/22 12:23:00,Farm 868798,Smallholder,1,0,,06/01/22 21:48:00,01/01/00 00:00:00,TRUE
305F65533AD35893F48DEC14952909C9,RACP,09/09/22 12:23:00,Farm 704286,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
30691B8CD078927B94707653359B2993,RACP,09/09/22 12:23:00,Farm 499995,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
306FE21A03FB74D005813377AC13B6F2,RACP,09/09/22 12:23:00,Farm 672682,Smallholder,50,2021,No,04/21/22 08:01:00,04/06/22 05:53:00,FALSE
30778A0F509427C9F3B744A12D1DD998,RACP,09/09/22 12:23:00,Farm 267001,Large,,0,,06/17/22 10:28:00,06/17/22 10:29:00,TRUE
307D5BCDE1DE68EADD296B9AA360CCF8,RACP,09/09/22 12:23:00,Farm 580690,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
3081E4E27AFC59D0D12C3449F82A253D,RACP,09/09/22 12:23:00,Farm 821796,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
308E1D352E3B3F2EAA1BAAC08F801483,RACP,09/09/22 12:23:00,Farm 770347,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
308F681BD7CC7A6DD7EF225A3A006F52,RACP,09/09/22 12:23:00,Farm 270014,Smallholder,6,0,No,04/21/22 08:01:00,01/11/22 21:32:00,FALSE
308FB70BF399B0C9CB2E7D07D6CE6ACD,RACP,09/09/22 12:23:00,Farm 373020,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
309949865D7AA9572D5278B9362EF9A0,RACP,09/09/22 12:23:00,Farm 441936,Large,73,0,,08/12/22 13:58:00,05/31/22 18:16:00,TRUE
30A628215931F207E7FF38EA1AE64AE1,RACP,09/09/22 12:23:00,Farm 766978,Smallholder,5,0,Yes,04/21/22 08:01:00,01/10/22 16:03:00,FALSE
30AEAA8335CD14EDB895DFD4C61A03F7,RACP,09/09/22 12:23:00,Farm 384520,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
30B11CE91612025338631B8AB1217E93,RACP,09/09/22 12:23:00,Farm 281757,Smallholder,50,2021,No,04/21/22 08:01:00,04/11/22 03:19:00,FALSE
30B70950F88FA7299907454B39443F07,RACP,09/09/22 12:23:00,Farm 607850,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
30BC1CE2A6A300C7FBE187E9C4EE430B,RACP,09/09/22 12:23:00,Farm 399532,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
30C319CA95626CC85A7412BB003A3C90,RACP,09/09/22 12:23:00,Farm 485365,Large,151,0,,07/25/22 15:27:00,06/21/22 21:30:00,TRUE
30CB4A77D0EB4079AB4FE9CABC8F38B1,RACP,09/09/22 12:23:00,Farm 122468,Large,118,0,,09/06/22 12:48:00,09/03/22 09:00:00,TRUE
30CE49EFA93D11198BB3631CAE2D20D3,RACP,09/09/22 12:23:00,Farm 329918,Large,2039,0,,06/21/22 18:49:00,06/22/22 18:49:00,TRUE
30D37AB0360BF9746BB4556DC429A5A0,RACP,09/09/22 12:23:00,Farm 339152,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
30E3CAB94A786D4902BBCE628CC8E5F3,RACP,09/09/22 12:23:00,Farm 527070,Smallholder,4,0,No,04/21/22 08:01:00,01/11/22 22:51:00,FALSE
30EA8584ADB0472893D00140F994C16B,RACP,09/09/22 12:23:00,Farm 906262,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
30EE1A7C1E19E3FEB407B5BFF6B5E554,RACP,09/09/22 12:23:00,Farm 650340,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
30F924B8E8B4DB316A1A8643BF8D9FCD,RACP,09/09/22 12:23:00,Farm 335016,Large,668,2013,No,04/21/22 08:02:00,07/08/22 06:59:00,TRUE
30FB9BCC12F0E918D10708D255804B5B,RACP,09/09/22 12:23:00,Farm 293117,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
310742E93E7411EB4FA36027A42C06C5,RACP,09/09/22 12:23:00,Farm 633571,Large,,0,,06/28/22 16:39:00,06/28/22 17:41:00,TRUE
310B28FDB40657672AF2D2DE027591A5,RACP,09/09/22 12:23:00,Farm 049176,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
310C247538EFEDDD27879FBB7BD6C422,RACP,09/09/22 12:23:00,Farm 604686,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
3123D2018CEF7AADED4CB6B8DDACAF97,RACP,09/09/22 12:23:00,Farm 907829,Large,1297,2012,Yes,04/21/22 08:02:00,09/04/21 02:35:00,TRUE
3129A87B0695AF164E4DB078253714EC,RACP,09/09/22 12:23:00,Farm 250680,Smallholder,100,2021,No,04/21/22 08:01:00,04/08/22 03:47:00,FALSE
3134B47C42CC3971B005E36CA08456DC,RACP,09/09/22 12:23:00,Farm 965242,Smallholder,23,0,Yes,04/21/22 08:01:00,01/11/22 15:27:00,FALSE
3148D02381B238D402A10E27B12C970A,RACP,09/09/22 12:23:00,Farm 404159,Smallholder,7,0,No,04/21/22 08:01:00,01/10/22 20:24:00,FALSE
3148ECED5A65947B2CF6EE9BC7EC063C,RACP,09/09/22 12:23:00,Farm 848803,Smallholder,3,0,No,04/21/22 08:01:00,02/20/22 21:39:00,FALSE
315C8467C1ED540BEB6EEB0153080AB2,RACP,09/09/22 12:23:00,Farm 424077,Smallholder,5,2021,No,04/21/22 08:01:00,04/14/22 18:50:00,FALSE
315DD5A63022C91453AC9B016F4ACEF3,RACP,09/09/22 12:23:00,Farm 606266,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
316694E2B3BBF957BA82FAFD3B405372,RACP,09/09/22 12:23:00,Farm 102806,Smallholder,1,0,No,04/21/22 08:01:00,02/20/22 22:57:00,FALSE
317000303573E5F7D08A5302D37362DF,RACP,09/09/22 12:23:00,Farm 901140,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
3171925C40D26E406B4A139F96C5A182,RACP,09/09/22 12:23:00,Farm 896252,Smallholder,16,0,No,04/21/22 08:01:00,01/10/22 20:11:00,FALSE
3192062E1551BCF5F2D2BD4143194DA6,RACP,09/09/22 12:23:00,Farm 635791,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
319AA7D01A218A0F560DDB12493300D1,RACP,09/09/22 12:23:00,Farm 407300,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
31AF62B8086F624B7DC4F0648C55CB68,RACP,09/09/22 12:23:00,Farm 627620,Large,97,0,,07/04/22 05:38:00,09/08/22 09:27:00,TRUE
31DD3FD0AC4A49F289A8D97202D7646D,RACP,09/09/22 12:23:00,Farm 854044,Smallholder,11,0,,08/10/22 19:01:00,08/19/22 19:47:00,TRUE
31EC6F6D1D4332D1E76AD83CD21A8E25,RACP,09/09/22 12:23:00,Farm 584716,Large,344,2018,No,04/21/22 08:02:00,06/19/22 12:19:00,TRUE
31F1390851F40E22F0F876F9C4500331,RACP,09/09/22 12:23:00,Farm 771304,Large,126,0,,05/20/22 21:40:00,01/01/00 00:00:00,TRUE
31F3791B22BE59A15ACF4B622D76A2F6,RACP,09/09/22 12:23:00,Farm 428877,Smallholder,25,2021,No,04/21/22 08:01:00,04/13/22 03:01:00,FALSE
31F6D42F3AA360013E54182D135523B5,RACP,09/09/22 12:23:00,Farm 205185,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
31FF247FA12CE2606AEEF820D520B259,RACP,09/09/22 12:23:00,Farm 638331,Large,26,2018,No,04/21/22 08:01:00,02/17/22 16:29:00,FALSE
320DB098957900D55053CAEE2460B975,RACP,09/09/22 12:23:00,Farm 262353,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
321DE1D61B7960D952DEB5AE384C3CF7,RACP,09/09/22 12:23:00,Farm 261706,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
322BCF16817876EDEF6757C781209E71,RACP,09/09/22 12:23:00,Farm 996609,Large,602,602,,07/20/22 14:52:00,08/11/21 04:01:00,TRUE
323915CA9C55C0CAA9780384B094043D,RACP,09/09/22 12:23:00,Farm 969332,Smallholder,19,2021,No,04/21/22 08:01:00,04/12/22 07:09:00,FALSE
323C698793FC3367F16001F82AC17707,RACP,09/09/22 12:23:00,Farm 982109,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
324CEBFF7FD6D2B79F4ED2C7CEF3AB70,RACP,09/09/22 12:23:00,Farm 576014,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
324D48BF722354B6E680A4C2DA9AC255,RACP,09/09/22 12:23:00,Farm 540476,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
326AC980DDC53377BBC05A04EF55D327,RACP,09/09/22 12:23:00,Farm 929431,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
327512F09ED9B71562AB06D42712027E,RACP,09/09/22 12:23:00,Farm 679299,Large,675,2010,Yes,04/21/22 08:02:00,08/11/21 02:26:00,TRUE
3294620447A758A55A711CC02DD038E3,RACP,09/09/22 12:23:00,Farm 575369,Smallholder,50,2021,No,04/21/22 08:01:00,04/18/22 02:19:00,FALSE
329F97B901877984AD5C2A1FE28B98BB,RACP,09/09/22 12:23:00,Farm 271510,Smallholder,3,0,,05/16/22 17:03:00,07/05/22 15:47:00,TRUE
32ABAF8B729EC22710078842C7868C8E,RACP,09/09/22 12:23:00,Farm 597999,Large,560,0,Yes,04/21/22 08:02:00,03/01/22 10:53:00,TRUE
32AEE4BFB14993DCFAACB72D4D33AF04,RACP,09/09/22 12:23:00,Farm 173953,Smallholder,5,2018,No,04/21/22 08:02:00,08/10/22 08:04:00,TRUE
32AEED189356840A9F978D3B6588EA57,RACP,09/09/22 12:23:00,Farm 048273,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
32B27B3AB81890C620EEB31E21915CBC,RACP,09/09/22 12:23:00,Farm 644665,Large,230,1994,No,04/21/22 08:01:00,09/08/22 07:32:00,TRUE
32CE36AE754A886E079F9E64D3EDEE9B,RACP,09/09/22 12:23:00,Farm 584216,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
32D052F664670E3A7A40B173A76E502F,RACP,09/09/22 12:23:00,Farm 199142,Smallholder,18,0,No,04/21/22 08:01:00,01/11/22 16:00:00,FALSE
32D296BD9E2163A4F27415B099E9A9E4,RACP,09/09/22 12:23:00,Farm 480394,Smallholder,25,2021,No,04/21/22 08:01:00,04/08/22 02:30:00,FALSE
32D4A9F7C593DA08FAB33FCF20DEF339,RACP,09/09/22 12:23:00,Farm 584216,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
32EFCC3EC18E66F9FD3FC62E1376B29F,RACP,09/09/22 12:23:00,Farm 411735,Large,46,0,,09/06/22 12:47:00,09/03/22 09:00:00,TRUE
32F72416B76F619754AD6EE34371AAAE,RACP,09/09/22 12:23:00,Farm 693076,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
32FB96E134AEAC975B0BDF02AAAB9B90,RACP,09/09/22 12:23:00,Farm 169018,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
3307E43BBE1C83F6082CBB418122C227,RACP,09/09/22 12:23:00,Farm 430539,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
331C626236181F05DCC3D85078670518,RACP,09/09/22 12:23:00,Farm 534331,Smallholder,8,0,No,04/21/22 08:01:00,01/11/22 16:52:00,FALSE
3323DC018329A37BBE159CE2D9A54601,RACP,09/09/22 12:23:00,Farm 671876,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
332B677B1CBE1B7857439A8359366B31,RACP,09/09/22 12:23:00,Farm 192598,Smallholder,6,0,No,04/21/22 08:01:00,01/11/22 16:03:00,FALSE
333078E1E7BB1ADB56043FD11FB97CAA,RACP,09/09/22 12:23:00,Farm 269834,Smallholder,30,0,,05/18/22 09:21:00,05/18/22 11:46:00,TRUE
335B6E8917D65CD2E770F5BD69B83417,RACP,09/09/22 12:23:00,Farm 914276,Large,40,2021,,05/09/22 18:09:00,03/24/22 19:29:00,TRUE
3361C192DD2D37C1C2C80772F152FEEC,RACP,09/09/22 12:23:00,Farm 438292,Large,,0,,06/17/22 10:28:00,06/17/22 10:29:00,TRUE
3384168FF760A6672E2955F94F694F69,RACP,09/09/22 12:23:00,Farm 719402,Large,48,0,No,04/21/22 08:01:00,04/29/22 06:17:00,TRUE
3392A85F386169C7BAEEFA3A2C9B8649,RACP,09/09/22 12:23:00,Farm 523368,Large,94,0,No,04/21/22 08:02:00,09/05/22 10:37:00,TRUE
33A4C05B7C42EB3B8AFE9131F1BCE3B8,RACP,09/09/22 12:23:00,Farm 941931,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
33A6C2792C847971032ED4C1BF0F0785,RACP,09/09/22 12:23:00,Farm 060732,Smallholder,19,0,No,04/21/22 08:01:00,03/02/22 21:03:00,FALSE
33C081B13C6D7F6CE9600432D682B64B,RACP,09/09/22 12:23:00,Farm 201626,Large,153,0,,06/10/22 14:03:00,08/15/22 18:35:00,TRUE
33CAB9B8EDA7FCCF304DDE6EC6CD5C42,RACP,09/09/22 12:23:00,Farm 336535,Smallholder,3,0,Yes,04/21/22 08:01:00,08/10/22 07:48:00,TRUE
33CDE0D12976EB7D92FC53CB6EB03472,RACP,09/09/22 12:23:00,Farm 334211,Smallholder,116,0,,08/15/22 17:45:00,08/15/22 18:35:00,TRUE
33D135F3846699E07DE12B433D08183E,RACP,09/09/22 12:23:00,Farm 951066,Smallholder,100,2021,No,04/21/22 08:01:00,04/12/22 03:28:00,FALSE
33DA7383D14CFD3ECE52EE476AE37FB0,RACP,09/09/22 12:23:00,Farm 944671,Large,1041,0,Yes,04/21/22 08:02:00,09/03/21 06:14:00,TRUE
33DE290629398DB3FE441952110BAC73,RACP,09/09/22 12:23:00,Farm 026106,Large,7,0,,09/02/22 15:42:00,09/02/22 16:19:00,TRUE
33EA143DEDBEF931A01C41638326FF92,RACP,09/09/22 12:23:00,Farm 301992,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
33EC5BA9E596EC40746AA4C27AE20D85,RACP,09/09/22 12:23:00,Farm 284269,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
3406BD1C224DA69FF81FBB64318C248C,RACP,09/09/22 12:23:00,Farm 796025,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
340C0448C7C5050782A26E8749E07F89,RACP,09/09/22 12:23:00,Farm 872552,Large,302,0,,06/10/22 14:12:00,08/15/22 18:35:00,TRUE
340D77348FE551ED41EEF526E152C462,RACP,09/09/22 12:23:00,Farm 478751,Smallholder,50,2021,No,04/21/22 08:01:00,04/08/22 03:22:00,FALSE
34188DD0D7324BEFC2368C7A48657DE0,RACP,09/09/22 12:23:00,Farm 912221,Large,,0,,06/28/22 16:39:00,06/28/22 17:41:00,TRUE
343FAD7111BAC53D3CDDE65C9F619C0C,RACP,09/09/22 12:23:00,Farm 667701,Large,78,0,,09/06/22 17:40:00,09/07/22 14:54:00,TRUE
3444EAA021394B492096AF9710654BCD,RACP,09/09/22 12:23:00,Farm 531533,Smallholder,50,2021,No,04/21/22 08:01:00,04/11/22 02:35:00,FALSE
3447E3A8F408AFEDDB6D910CC611ABDA,RACP,09/09/22 12:23:00,Farm 251737,Large,135,2018,No,04/21/22 08:02:00,04/05/22 04:31:00,TRUE
3448A56C027ACEB3E781ABEC4ABB1176,RACP,09/09/22 12:23:00,Farm 289491,Smallholder,50,2021,No,04/21/22 08:01:00,04/13/22 04:11:00,FALSE
3451C1981AF1FD12D2F5FCF1D797D9D4,RACP,09/09/22 12:23:00,Farm 847305,Large,,0,,06/28/22 16:39:00,06/28/22 17:41:00,TRUE
348711A005FFF8554D7A9FC3F3F34A52,RACP,09/09/22 12:23:00,Farm 229414,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
348A3C198F76300105EA9F8F9FE412A0,RACP,09/09/22 12:23:00,Farm 574505,Smallholder,1,0,,06/01/22 21:30:00,01/01/00 00:00:00,TRUE
3491CF10DC3E6495B2754B6770F6FF9E,RACP,09/09/22 12:23:00,Farm 994203,Smallholder,6,0,Yes,04/21/22 08:02:00,07/21/21 18:08:00,TRUE
34AC45BEF61FBB52D54E1AE8BF084654,RACP,09/09/22 12:23:00,Farm 655474,Large,235,2019,,08/10/22 08:57:00,10/27/21 08:29:00,TRUE
34BECC5725B7C81B4F903707C7C5DF23,RACP,09/09/22 12:23:00,Farm 485365,Large,151,0,No,04/21/22 08:01:00,06/21/22 21:30:00,TRUE
34E5F221ED90742D72AB552DE2C28ED0,RACP,09/09/22 12:23:00,Farm 875627,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
3506023803E88291B54C8EF4116306B5,RACP,09/09/22 12:23:00,Farm 691154,Large,,0,,07/11/22 11:57:00,07/11/22 12:15:00,TRUE
35155415D6E21D4E4FC1573450DA81E1,RACP,09/09/22 12:23:00,Farm 809650,Smallholder,2,0,,05/31/22 11:26:00,08/10/22 07:48:00,TRUE
351BC17348B808B1993170ED8FFF02AA,RACP,09/09/22 12:23:00,Farm 996703,Smallholder,3,0,No,04/21/22 08:01:00,02/26/22 07:33:00,TRUE
3523D132C72B74BB438357D3E7604C2A,RACP,09/09/22 12:23:00,Farm 796167,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
352884050CE3651E2774957367AA60C2,RACP,09/09/22 12:23:00,Farm 632642,Large,102,2019,No,04/21/22 08:02:00,07/01/21 06:06:00,TRUE
353F012099ED1398FF93D1FAC8C982A5,RACP,09/09/22 12:23:00,Farm 757598,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
354999059927B2A6AEF80C5F569A414C,RACP,09/09/22 12:23:00,Farm 726610,Large,,0,,06/28/22 16:39:00,06/28/22 17:41:00,TRUE
3559AFF93B100E619F42F699DC344AEF,RACP,09/09/22 12:23:00,Farm 025700,Smallholder,31,2021,No,04/21/22 08:01:00,04/11/22 04:25:00,FALSE
355FD0DC9420B39252FC22DDAEB30927,RACP,09/09/22 12:23:00,Farm 787618,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
357BBF08181A386D64FE9CFB9BD08EF7,RACP,09/09/22 12:23:00,Farm 845911,Smallholder,100,2021,No,04/21/22 08:01:00,04/12/22 14:10:00,FALSE
35A0B76924734D2BD239575E029BF170,RACP,09/09/22 12:23:00,Farm 937157,Smallholder,50,2021,No,04/21/22 08:01:00,04/16/22 13:30:00,FALSE
35A3F43801F1862014DFD9E8584D4EA1,RACP,09/09/22 12:23:00,Farm 921987,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
35B1C21C59AB47FB50CDB60F570BFFE7,RACP,09/09/22 12:23:00,Farm 339152,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
35C258B48F71087E6269BA5C0D2B3D60,RACP,09/09/22 12:23:00,Farm 920953,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
35C6BAE18139C4FBD66071E3A792C2B0,RACP,09/09/22 12:23:00,Farm 393428,Smallholder,1,0,Yes,04/21/22 08:01:00,08/10/22 07:48:00,TRUE
35DED3E18A3F36DBBF4C46B08A08D4AC,RACP,09/09/22 12:23:00,Farm 659729,Smallholder,1,0,,05/25/22 14:45:00,08/10/22 07:48:00,TRUE
35FD604EE83A61DF39A8D30276CE4B22,RACP,09/09/22 12:23:00,Farm 481735,Large,155,0,,09/06/22 12:47:00,09/03/22 09:00:00,TRUE
3640654F050EE3C5EA2DDBF67CF7248D,RACP,09/09/22 12:23:00,Farm 755432,Large,212,0,No,04/21/22 08:01:00,03/10/22 17:54:00,TRUE
3641AA93C727FD448055E2C3A1419AB2,RACP,09/09/22 12:23:00,Farm 866445,Smallholder,88,2021,No,04/21/22 08:01:00,04/12/22 08:24:00,FALSE
364A26D1CB559F8C7CE9E54B0759E55B,RACP,09/09/22 12:23:00,Farm 922005,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
364B36CB74C2C6986584B5C604BFC8FF,RACP,09/09/22 12:23:00,Farm 095073,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
3656D927FF1FA6A37228F5420569289F,RACP,09/09/22 12:23:00,Farm 327787,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
365D3310CA9C163FFFE40D0914F48A89,RACP,09/09/22 12:23:00,Farm 654097,Large,50,2019,Yes,04/21/22 08:02:00,07/01/21 01:48:00,TRUE
36601ED4ECF2391B49AB9A9DAEA6EBEE,RACP,09/09/22 12:23:00,Farm 129501,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
3669EF570654E577EFAD98AA08478D8E,RACP,09/09/22 12:23:00,Farm 729263,Large,256,0,,06/13/22 13:39:00,09/02/22 19:49:00,TRUE
368109B186F2E56F55EF539D288E6551,RACP,09/09/22 12:23:00,Farm 441936,Large,73,0,,07/08/22 17:43:00,05/31/22 18:16:00,TRUE
36839D405D4F3873CA2A024214411C00,RACP,09/09/22 12:23:00,Farm 755629,Smallholder,38,2021,No,04/21/22 08:01:00,04/12/22 07:47:00,FALSE
368828C8D8D26380B382C2206D973056,RACP,09/09/22 12:23:00,Farm 973288,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
36A0DEDA6A464A3FAC6AEA63A6313733,RACP,09/09/22 12:23:00,Farm 298864,Smallholder,5,0,No,04/21/22 08:02:00,12/10/21 12:09:00,TRUE
36C03E081EAF77F95B6813F2FA8DCBDA,RACP,09/09/22 12:23:00,Farm 983150,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
36CA35193D42811AA8F9883C1D0ADE02,RACP,09/09/22 12:23:00,Farm 063882,Smallholder,2,0,,06/01/22 21:18:00,01/01/00 00:00:00,TRUE
36CEF533DD0045806237B0C5827557AE,RACP,09/09/22 12:23:00,Farm 183338,Smallholder,25,2021,No,04/21/22 08:01:00,04/11/22 03:40:00,FALSE
36DC7A98E4A65B32D32490B366E9D42A,RACP,09/09/22 12:23:00,Farm 434410,Smallholder,5,2021,No,04/21/22 08:01:00,04/14/22 21:47:00,FALSE
36E2C84E333547C2DC5A262CDE0D1FBD,RACP,09/09/22 12:23:00,Farm 652467,Smallholder,31,2021,No,04/21/22 08:01:00,04/20/22 05:30:00,FALSE
36F875F9F57A1A4B358AACFECFEE9FA2,RACP,09/09/22 12:23:00,Farm 364226,Large,150,2021,No,04/21/22 08:01:00,04/11/22 06:10:00,FALSE
